Domain Code,Domain,Area Code (M49),Area,Food Group Code,Food Group,Indicator Code,Indicator,Year Code,Year,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4011","Magnesium supply","2021","2021","6209","Value","mg/cap/d","17","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4012","Phosphorus supply","2010","2010","6209","Value","mg/cap/d","44","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4012","Phosphorus supply","2011","2011","6209","Value","mg/cap/d","32","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4012","Phosphorus supply","2012","2012","6209","Value","mg/cap/d","31","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4012","Phosphorus supply","2013","2013","6209","Value","mg/cap/d","30","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4012","Phosphorus supply","2014","2014","6209","Value","mg/cap/d","33","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4012","Phosphorus supply","2015","2015","6209","Value","mg/cap/d","28","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4012","Phosphorus supply","2016","2016","6209","Value","mg/cap/d","26","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4012","Phosphorus supply","2017","2017","6209","Value","mg/cap/d","26","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4012","Phosphorus supply","2018","2018","6209","Value","mg/cap/d","23","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4012","Phosphorus supply","2019","2019","6209","Value","mg/cap/d","28","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4012","Phosphorus supply","2020","2020","6209","Value","mg/cap/d","36","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4012","Phosphorus supply","2021","2021","6209","Value","mg/cap/d","38","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4013","Potassium supply","2010","2010","6209","Value","mg/cap/d","152","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4013","Potassium supply","2011","2011","6209","Value","mg/cap/d","105","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4013","Potassium supply","2012","2012","6209","Value","mg/cap/d","97","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4013","Potassium supply","2013","2013","6209","Value","mg/cap/d","89","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4013","Potassium supply","2014","2014","6209","Value","mg/cap/d","102","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4013","Potassium supply","2015","2015","6209","Value","mg/cap/d","86","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4013","Potassium supply","2016","2016","6209","Value","mg/cap/d","74","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4013","Potassium supply","2017","2017","6209","Value","mg/cap/d","70","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4013","Potassium supply","2018","2018","6209","Value","mg/cap/d","67","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4013","Potassium supply","2019","2019","6209","Value","mg/cap/d","80","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4013","Potassium supply","2020","2020","6209","Value","mg/cap/d","95","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4013","Potassium supply","2021","2021","6209","Value","mg/cap/d","105","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4021","Thiamin supply","2010","2010","6209","Value","mg/cap/d","0.06","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4021","Thiamin supply","2011","2011","6209","Value","mg/cap/d","0.04","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4021","Thiamin supply","2012","2012","6209","Value","mg/cap/d","0.04","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4021","Thiamin supply","2013","2013","6209","Value","mg/cap/d","0.04","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4021","Thiamin supply","2014","2014","6209","Value","mg/cap/d","0.05","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4021","Thiamin supply","2015","2015","6209","Value","mg/cap/d","0.04","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4021","Thiamin supply","2016","2016","6209","Value","mg/cap/d","0.04","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4021","Thiamin supply","2017","2017","6209","Value","mg/cap/d","0.04","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4021","Thiamin supply","2018","2018","6209","Value","mg/cap/d","0.03","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4021","Thiamin supply","2019","2019","6209","Value","mg/cap/d","0.04","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4021","Thiamin supply","2020","2020","6209","Value","mg/cap/d","0.06","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4021","Thiamin supply","2021","2021","6209","Value","mg/cap/d","0.06","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4022","Riboflavin supply","2010","2010","6209","Value","mg/cap/d","0.02","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4022","Riboflavin supply","2011","2011","6209","Value","mg/cap/d","0.01","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4022","Riboflavin supply","2012","2012","6209","Value","mg/cap/d","0.01","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4022","Riboflavin supply","2013","2013","6209","Value","mg/cap/d","0.01","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4022","Riboflavin supply","2014","2014","6209","Value","mg/cap/d","0.01","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4022","Riboflavin supply","2015","2015","6209","Value","mg/cap/d","0.01","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4022","Riboflavin supply","2016","2016","6209","Value","mg/cap/d","0.01","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4022","Riboflavin supply","2017","2017","6209","Value","mg/cap/d","0.01","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4022","Riboflavin supply","2018","2018","6209","Value","mg/cap/d","0.01","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","710","South Africa","FG3","Pulses, seeds and nuts and their products","4022","Riboflavin supply","2019","2019","6209","Value","mg/cap/d","0.01","E","Estimated value",""
